1	nie	398597
2	bez	18798
3	niech	10824
4	niego	10042
5	niestety	5163
6	niej	4739
7	niepełnosprawnych	4521
8	nienawidzę	2318
9	niemcy	2211
10	niektórzy	1929
11	niektórych	1924
12	niedługo	1585
13	niepełnosprawnym	1454
14	bezprzewodowe	1453
15	niemiec	1339
16	bezinteresownie	1233
17	niedzielę	1156
18	niece	1150
19	niepodległości	1117
20	niektóre	1031
21	niemieckie	1023
22	nienawidze	996
23	nieciekawy	966
24	niemczech	883
25	niedawno	830
26	niewiele	815
27	niee	806
28	niepełnosprawne	789
29	niemieckich	785
30	niebo	783
31	niesamowite	750
32	nienawidzą	695
33	niebawem	687
34	niemiecki	659
35	niemal	648
36	nieba	608
37	niedopieprzonym	601
38	nieźle	593
39	bezpieczeństwa	589
40	niemieckiego	583
41	niemcom	571
42	nienawiści	560
43	nieco	545
44	niedobrze	541
45	niemiecka	493
46	niemożliwe	464
47	niemieckim	456
48	nieważne	441
49	niedziele	438
50	nieprawda	431
51	niezwykle	430
52	niemiła	421
53	nieruchomości	416
54	nieoznakowanym	415
55	niesamowicie	414
56	nienawidzić	394
57	niebie	394
58	niemców	387
59	niekoniecznie	371
60	niezły	364
61	nieprawidłowościach	358
62	niezbyt	343
63	niezgoda	339
64	niespodzianka	338
65	niedaleko	333
66	niedziela	329
67	niepełnosprawnymi	324
68	niesamowity	324
69	niezła	315
70	nielegalne	306
71	niezdolnością	305
72	niepełnosprawni	301
73	nienawiść	300
74	niew	294
75	nier	282
76	niecałe	280
77	niektórym	270
78	niekiedy	269
79	niemki	266
80	bezce	264
81	nieoficjalnie	262
82	niedowartościow	262
83	niewielkie	253
84	nielicznych	251
85	niesamowita	251
86	nieee	247
87	bezpieczeństwo	247
88	niepełnosprawnościami	242
89	nieoznakowane	241
90	niezwykłe	238
91	beznadziejna	238
92	niewielkim	234
93	niec	232
94	niedlugo	228
95	niepełnosprawnego	222
96	niemca	221
97	niemcami	220
98	bezpiecznie	215
99	niezależnie	208
100	niemniej	207
101	bezkarnie	205
102	bezsensowna	201
103	niesie	199
104	niedojebany	197
105	niewielu	195
106	niesiołowskiemu	194
107	niepełn	192
108	nieporozumienia	188
109	niepotrzebne	187
110	niedowierzaniem	186
111	niezatrzymanie	184
112	bezcenna	184
113	nienawidzi	183
114	niespotkałam	182
115	nieb	180
116	niewiarygodne	179
117	nieraz	174
118	niezłe	172
119	niepotrzebnie	171
120	bezpartyjnym	171
121	niepełno	170
122	niewinnych	169
123	nieufności	168
124	niebieskie	167
125	niebezpieczne	166
126	bezczynność	166
127	nieustającym	166
128	niespotykane	163
129	niedawna	161
130	niezle	158
131	bezpośrednio	157
132	nieznany	156
133	niektorzy	154
134	niekorzystnie	154
135	niep	150
136	niepublikowane	149
137	niebywałe	149
138	nieszczęścia	149
139	niebezpieczny	147
140	niepatologicznej	147
141	niezmiennie	144
142	niecały	144
143	niewygodne	143
144	niemieckiej	143
145	niebiosa	143
146	niepelnosprawnych	139
147	nieeeeee	134
148	beze	134
149	beznadziejnie	128
150	niestrawni	127
151	niektore	127
152	niepełnosprawnością	127
153	beznadziejny	126
154	bezczelne	124
155	nieznana	124
156	bezpieczne	123
157	niepojęte	122
158	nieporozumienie	121
159	beznadziejne	121
160	niedzieli	118
161	nieskończoności	118
162	niek	117
163	niesprawiedliwe	115
164	niejaki	115
165	nienawiścią	115
166	niebezpieczna	114
167	niesiołowski	112
168	niedoszły	110
169	bezczelny	109
170	niesłychane	108
171	bezcenny	108
172	niemy	106
173	niecierpliwością	103
174	niepłodności	102
175	nieprawidłowości	102
176	nieoficjalnych	101
177	nieobecność	101
178	bezczelność	101
179	niewidzialna	100
180	niepotrzebna	99
181	niesamowitego	98
182	nieobc	98
183	beza	98
184	nieszczęście	97
185	niema	96
186	niewiadomo	96
187	nieładnie	95
188	bezpieczna	94
189	nieeee	94
190	niel	94
191	bezpłatne	93
192	niewyspana	92
193	niebieski	92
194	niebez	92
195	niewyjaśnionych	92
196	niem	92
197	niezrozumiałe	91
198	nieszczes	91
199	nieuzasadniona	91
200	niepełnosprawności	91
201	niebios	90
202	nieczysto	90
203	niepeł	89
204	niewątpliwie	89
205	niespodziewanie	88
206	niebieską	87
207	niepełnosprawn	87
208	niekompetencje	86
209	nieżydowskich	86
210	niezłą	86
211	niemiecku	86
212	nieśmieszny	82
213	niedowierzanie	82
214	bezspadkowego	80
215	nieznane	80
216	niezgody	80
217	niebem	79
218	bezczelnie	79
219	bezkarni	78
220	niepublikowanym	77
221	nierealne	77
222	bezpieczny	76
223	niepokoju	76
224	bezterminową	75
225	nieprawdopodobne	75
226	niez	75
227	niespodziankę	74
228	bezrobocie	74
229	bezspadkowe	74
230	nieskonczonosci	72
231	niegroźna	72
232	nielegalnie	72
233	niesławny	70
234	niepełnosprawny	70
235	niewyobrażalne	70
236	niebezpiecznie	69
237	bezpieczniej	69
238	bezprawnych	68
239	bezwartościową	68
240	nieobecności	68
241	nieśmiało	68
242	niezł	67
243	nieustannie	66
244	niedopuszczenie	66
245	niezależnych	66
246	niespełna	66
247	nierealnie	66
248	niedzielny	66
249	niezwykła	65
250	niesłusznie	65
251	nieodpowiedzialną	64
252	niepokój	64
253	niezwykły	64
254	niemiecko-szwajcarskiego	64
255	niesamowitym	64
256	niepodległej	63
257	niektorych	63
258	nieszczęść	63
259	niepotw	62
260	bezprawnie	62
261	nieznający	62
262	niezbędne	62
263	niecierpliwie	61
264	niewazne	61
265	bezczelna	60
266	niemu	60
267	niezamężne	60
268	nieudacznikó	59
269	nierealnym	59
270	niemieccy	59
271	niewinny	59
272	niechęć	58
273	bezczynnoś	58
274	nieskończoność	58
275	nieprzytomna	57
276	niezależna	57
277	niecałą	57
278	niedostępny	56
279	bezprawia	56
280	niezgodny	56
281	niepotwierdzone	56
282	niekorzystne	56
283	nieeeee	56
284	niesprawied	56
285	niezależne	55
286	niezależnym	55
287	bezpodstawnie	55
288	niektórymi	55
289	nieoficjalne	54
290	niezależny	54
291	niedzielne	54
292	niewiem	54
293	niezapomniany	53
294	nieformalnej	53
295	niedoczekanie	53
296	niezgodne	53
297	bezsenność	53
298	niewpuszczenie	53
299	niedoceniany	52
300	niejednokrotnie	52
301	niezależnego	52
302	bezcenne	52
303	niezadowolenia	52
304	niemiecką	52
305	niejednego	52
306	nienawodniony	51
307	nieludzkie	51
308	nieletnich	51
309	niezawodny	51
310	niepoprawnych	51
311	niegodziwe	51
312	niepełnosprawna	50
313	niegdyś	50
314	bezspornie	50
315	bezpośrednie	49
316	niezależność	49
317	nieporozumieniem	49
318	nieznanego	49
319	niedosyt	49
320	niemiłosiernie	49
321	niesmak	49
322	bezsensowne	49
323	niekorzystny	49
324	nieprawdaż	48
325	niesamowitych	48
326	niewypał	48
327	niezłożone	47
328	niebieska	47
329	niezręcznie	47
330	bezprawiu	46
331	nieprawdziwe	46
332	niekomfortowo	46
333	niewielkiej	46
334	niemożliwych	45
335	bezpieki	45
336	niezliczone	45
337	bezwarunkowy	45
338	niepełnospraw	45
339	nieświeckie	45
340	nienartowicz	45
341	niechcący	45
342	niesamowici	44
343	bezprecedensowy	44
344	bezużyteczne	44
345	nietęskliwy	44
346	bezludnej	44
347	niezłomnych	44
348	nieliczni	44
349	bezmiar	44
350	niechętnych	43
351	nieironicznie	43
352	bezpiecznej	43
353	bezdomnych	42
354	niewykorzystany	42
355	niedźwiedziem	42
356	niezgodna	42
357	niezamężna	42
358	nieaktywny	42
359	niebezpieczeństwo	42
360	niepotrzebni	41
361	niezwykłą	41
362	nieśmiała	41
363	nieobowiązkowe	41
364	nieustające	40
365	niecałych	40
366	niepełnosprawną	40
367	niewolnicy	40
368	nienormalna	40
369	niesłychana	40
370	niebieskiego	40
371	nie-niemieckich	40
372	bezustannie	40
373	niefajnie	39
374	nienawidzący	39
375	niesławnej	39
376	niespodzianki	39
377	nieznajomość	39
378	niedojda	39
379	nieważny	39
380	bezpłatny	39
381	nieaktualne	39
382	nieudanej	38
383	niepokojące	38
384	nieszczere	37
385	nieprzygotowana	37
386	niewykluczone	37
387	niebieskim	37
388	bezrękawnik	37
389	nieidące	37
390	nienormalne	37
391	bezprawne	37
392	niende	37
393	bezgraniczną	37
394	niemiłe	37
395	bezpośrednich	37
396	niepłacenia	37
397	niesamowitą	37
398	niezdrowe	36
399	niepelnosprwnych	36
400	niepotrzebny	36
401	bezapelacyjnie	36
402	niezadowoleni	36
403	bezcen	36
404	bezalkoholowe	36
405	niepokoi	36
406	niepodrabialny	36
407	niepodległość	35
408	niezrozumiała	35
409	nieczynne	35
410	niewoli	35
411	niebieskich	35
412	nieformalne	35
413	nieprzyzwoity	35
414	nieprzewidywalna	34
415	bezprawny	34
416	niewinnego	34
417	niepodleg	34
418	niedawnej	34
419	niepoważne	33
420	niejeden	33
421	beznadzieja	33
422	bezpośredniego	33
423	niebiesko	33
424	niepewności	33
425	nienormalny	33
426	nieszczęsny	33
427	bezpłatna	33
428	nieg	33
429	nieśmiertelnością	33
430	niewykonalne	32
431	niewiernych	32
432	nienawidza	32
433	nierównego	32
434	bezpieczniejszy	32
435	niechlubny	32
436	nieurodzaju	32
437	niezwykłego	32
438	niewolnikiem	32
439	nietypową	32
440	bezsens	32
441	nieść	32
442	nieziemsko	31
443	niemen	31
444	nieśmiertelny	31
445	niepowta	31
446	niepokojąca	31
447	niejedną	31
448	nieśmiałość	31
449	bezrobocia	31
450	niemela	31
451	beznadziejnym	31
452	bezpieczeństwie	31
453	nieudacznik	30
454	niewyedukowany	30
455	bezradne	30
456	niedoskonałości	30
457	niepotrzebnych	30
458	niepełnosprawnej	30
459	nieruchomość	30
460	nieodwracalne	30
461	niedożywienia	30
462	nietypowa	30
463	niecccceeee	30
464	niewielka	30
465	bezegol	29
466	nieudacznicy	29
467	niemka	29
468	bezrobotnych	29
469	niedalekiej	29
470	niegrzeczne	29
471	nieudane	29
472	niejako	29
473	bezczel	29
474	nielegalnym	29
475	niedorzeczne	29
476	bezpieczeństwu	29
477	niewystarczający	28
478	niezapomniane	28
479	niecierpliwy	28
480	nienawidzicie	28
481	niepełnos	28
482	niedobrego	28
483	nieruchomościami	28
484	niemi	28
485	bezdroża	28
486	nieżyjącego	28
487	niewolników	28
488	nietypowy	28
489	niekontrolowanym	28
490	niesmakiem	28
491	niepełnosprawność	28
492	nieliczne	28
493	niewinne	28
494	bezsensu	27
495	nieodwracalnie	27
496	nienawidzisz	27
497	niegrzeczna	27
498	niewolę	27
499	niedźwiedzia	27
500	bezspadkowych	27
501	nieporadność	27
502	nieudolna	26
503	nieprawości	26
504	niezwykłym	26
505	niemcow	26
506	nieprzygotowani	26
507	nieprawdziwa	26
508	bezmyślnie	26
509	bezpieczn	26
510	bezsilności	26
511	bezczelnego	26
512	bezpośredni	26
513	nieodpowiedni	26
514	niewzne	26
515	niezla	25
516	nierealnych	25
517	bezpowrotnie	25
518	nieudolne	25
519	niewpuszczani	25
520	bezpieczni	25
521	niebezpiecznego	25
522	niedopuszczalna	25
523	niespodzianek	25
524	niezgodę	25
525	niesprawiedliwość	25
526	nietypowe	25
527	nieciekawie	25
528	niesamowitej	25
529	niedźwiedź	25
530	bezdomnego	25
531	niedopuszczalne	25
532	niezly	24
533	bezpieczną	24
534	niewierzący	24
535	bezos	24
536	nielegalny	24
537	niezmiernie	24
538	nieudana	24
539	niechaj	24
540	niedźwiedziu	24
541	bezwzględnie	24
542	nieznani	24
543	niedouczony	24
544	nieskończone	24
545	nietuzinkowi	24
546	niewiadomego	24
547	niezdecydowany	24
548	nies	24
549	nierobów	24
550	niewygodnych	24
551	niedźwiedzi	24
552	niewinna	24
553	niedotrzymanie	23
554	niewyraźnie	23
555	nieśmiertelności	23
556	niejakiego	23
557	bezsilna	23
558	nierozsądnej	23
559	niezależni	23
560	niepewny	23
561	bezprawnego	23
562	bezproblemowe	23
563	nieprzyjemna	23
564	niewłaściwy	23
565	niet	23
566	nielegalnych	23
567	bezpiekę	23
568	nieprawdziwie	22
569	nienaruszona	22
570	nietykalni	22
571	bezpłodności	22
572	niejasną	22
573	nie-polskę	22
574	niekoszernego	22
575	niesprawiedliwa	22
576	nieprzewidywalny	22
577	nieszczęściu	22
578	niemnem	22
579	niewiadoma	22
580	bezp	22
581	niefajne	22
582	nieuk	22
583	nie-wp	22
584	nieste	22
585	nied	22
586	nieświadomie	22
587	bezołowiowa	22
588	niepoważni	21
589	nielwink	21
590	nieprzemijającej	21
591	niezależnej	21
592	niepoprawne	21
593	niezastąpiony	21
594	nieprefekcyjnej	21
595	nieszczęśnik	21
596	nierówność	21
597	niezdrowo	21
598	niekorzyść	21
599	bezskutecznie	21
600	nienależnych	21
601	niezręczny	21
602	nieustającej	21
603	nieomal	21
604	nieistotne	21
605	bezwzględny	21
606	niesiołowskiego	21
607	bezkarne	21
608	nienarodzo	21
609	bezgraniczna	21
610	bezlitosne	21
611	nielegalna	21
612	niemiecko-szwajcarski	20
613	nieciekawą	20
614	niezdrowego	20
615	nienawi	20
616	nietykalny	20
617	niegodne	20
618	nieodpowiedzialnych	20
619	nieprawdę	20
620	niewygodna	20
621	bezmózgi	20
622	niegojące	20
623	niedojada	20
624	niesprawiedliwie	20
625	niekończące	20
626	niefortunnymi	20
627	niezwłocznie	20
628	niewybuchy	20
629	bezwzględnych	20
630	niemozliwe	20
631	bezsensem	20
632	niepokornemu	20
633	niebyt	20
634	nieumiarkowanie	20
635	niegodnych	20
636	niebieskiej	20
637	niewiedza	20
638	niewiedzy	20
639	bezdomny	20
640	niewielki	20
641	nienawisci	20
642	niedojebana	19
643	niewidzialnej	19
644	niepe	19
645	nie-polaków	19
646	niespełnione	19
647	niehumanitarne	19
648	nieżydowskie	19
649	nieudacznikiem	19
650	niewygodny	19
651	nieodpowiedzialne	19
652	nieswojo	19
653	niedrogiego	19
654	bezbłędnie	19
655	nienawidz	19
656	nieudany	19
657	nieczysta	19
658	nieodpowiednio	19
659	niepowodzeń	19
660	niesprawne	19
661	nieunikniony	19
662	niemożliwym	19
663	niesamowitymi	19
664	niesmieszny	19
665	nieswiadomie	19
666	niezrozumienie	19
667	nieodparte	19
668	nienal	19
669	niewpuszczanie	19
670	niepełnoletnie	19
671	niedościgniona	19
672	niepokoić	19
673	niezmienne	19
674	niepewność	19
675	nieszczęściem	18
676	niejawnym	18
677	bezradna	18
678	niekro	18
679	nieszczęśliwa	18
680	beztam	18
681	niemieckimi	18
682	niepokojący	18
683	nieporozumień	18
684	bezmózg	18
685	nielegalnego	18
686	niezasłużony	18
687	niesioła	18
688	niepowtarzalny	18
689	nieśmy	18
690	nieznanych	18
691	niepokonana	18
692	niedowiarkom	18
693	niebezpiecznych	18
694	niedorobiony	18
695	niewykorzystane	18
696	niezadowolony	18
697	niedzielnej	18
698	nieprzyjemny	18
699	niezdecydowana	18
700	bezstresowe	18
701	niecala	18
702	bezbronne	18
703	nieyelle_	18
704	niezłomnego	18
705	niewinni	18
706	niedobre	18
707	niekrytego	17
708	bezpłatnie	17
709	niente	17
710	nieomylna	17
711	niejasne	17
712	niele	17
713	bezpłodność	17
714	niedoceniony	17
715	bezwględniejsze	17
716	niecieczy	17
717	nieogolona	17
718	bezpardonowa	17
719	niebezpieczną	17
720	niepełnospr	17
721	niewierze	17
722	nierząd	17
723	niebezpiecze	17
724	niepamięć	17
725	niepełnosp	17
726	niespodziwane	17
727	nieto	17
728	beznadziejni	17
729	beznadziejnego	17
730	niemożliwy	17
731	nietoperz	17
732	niemiara	17
733	bezrefleksyjnie	17
734	niewyobrażalny	17
735	nieciekawe	16
736	nielegalną	16
737	bezwzględne	16
738	bezprecedensowe	16
739	nieżydów	16
740	bezczelności	16
741	bezgranicznie	16
742	niesmaczne	16
743	niegrzeczny	16
744	nieograniczonych	16
745	nieprzysługującą	16
746	niewiniątek	16
747	nielsen	16
748	nieznanym	16
749	niewerbalnymi	16
750	niepowtarzalne	16
751	niezawo	16
752	niespecjalnie	16
753	niepatriotycznie	16
754	nieśmieszne	16
755	nieposkromiona	16
756	nieprzyjęte	16
757	niemożliwa	16
758	niewyobrażalnie	16
759	niezupełnie	16
760	niezauważalnie	16
761	nieudaczników	16
762	niedobry	16
763	nieskorumpowanego	16
764	bezpartyjny	15
765	niefortunnych	15
766	nieprzyjemnego	15
767	nieoznakowanego	15
768	niesamodzielny	15
769	nieudolny	15
770	nielogiczne	15
771	nieuka	15
772	nieuku	15
773	bezzasadną	15
774	niebywale	15
775	niezmąconego	15
776	bezsilni	15
777	nierentowne	15
778	niechciane	15
779	niewożeniem	15
780	bezpodstawne	15
781	bezpłatnej	15
782	niechby	15
783	nietylko	15
784	bezbronnych	15
785	niemilosiernie	15
786	niejedna	15
787	niechętnie	15
788	niewiadomą	15
789	bezrobotne	15
790	nienawidzilam	15
791	niecelne	15
792	niestabilna	15
793	niezidentyfikowany	15
794	niepodległa	15
795	nieskromnie	15
796	nieprzerwanie	15
797	nieczułym	15
798	niepozorny	15
799	niemce	15
800	niepodległą	15
801	niedowiarki	15
802	nieprzychylnym	15
803	nieodwzajemniona	15
804	niewdzięczna	15
805	bezmozgowcami	15
806	bezdomni	15
807	bezpieczeństwem	14
808	nierówno	14
809	nierówna	14
810	nieodpowiednie	14
811	bezawada	14
812	bezpośrednim	14
813	bezsilne	14
814	bezzzy	14
815	nieprofesjonalną	14
816	niezależnom	14
817	niedojrzałe	14
818	niepokornych	14
819	nieoficjalny	14
820	niespodzianke	14
821	bezprawie	14
822	niezręczna	14
823	niepowodzenie	14
824	bezlitosna	14
825	nieakustyczne	14
826	nienawistnie	14
827	niewdzięczny	14
828	nieudolnie	14
829	niedokończonym	14
830	niedocenia	14
831	niedz	14
832	nieogarnięta	14
833	niewybuchów	14
834	niespotykany	14
835	bezsensownych	14
836	nieza	14
837	niechciana	14
838	niezadowolona	14
839	nieoczywisty	14
840	niemalże	14
841	niewypuszczonej	14
842	bezgotówkowej	14
843	nieobecny	14
844	bezwartościowi	14
845	nieaktywnych	14
846	niezrównoważony	14
847	niewygodnie	14
848	niewy	14
849	bezpieczenstwa	14
850	niezaleznie	14
851	bezczelni	13
852	nieodkryte	13
853	nieszkodliwosci	13
854	nierozliczony	13
855	niechęci	13
856	niezawisłych	13
857	niepodległym	13
858	nieujarzmione	13
859	niemocy	13
860	niedopatrzenie	13
861	niedojebani	13
862	nieudanych	13
863	nienarodzonych	13
864	niewolnik	13
865	niemie	13
866	nieczytającej	13
867	nieuwagi	13
868	nieparzysty	13
869	niewypowiedziane	13
870	niezręczne	13
871	nieprawdopodobny	13
872	nieudaczniku	13
873	nienormalni	13
874	nieformalnym	13
875	niemieck	13
876	niezgodną	13
877	bezsensowny	13
878	bezwgledu	13
879	bezdechu	13
880	nieprzyjemność	13
881	bezkarny	13
882	nieuczciwi	13
883	niewinnie	13
884	niezgode	13
885	nierozważne	13
886	niewinność	13
887	nieważna	13
888	niedociera	13
889	beznadziejną	13
890	nieudolności	13
891	niezbędna	13
892	nie-działać	13
893	bezczela	13
894	bezpieka	13
895	bezmyślnych	13
896	niewidzenie	13
897	nieve	13
898	niezłego	13
899	niekoronowany	13
900	niezgodą	13
901	niebezpieczeństwa	13
902	niezrozumiale	12
903	nienawidziła	12
904	niebla	12
905	niepo	12
906	nieukiem	12
907	bezwzględni	12
908	nietzsche	12
909	nieudanymi	12
910	niecy	12
911	niechciał	12
912	nietaką	12
913	niekompetencji	12
914	niewykonany	12
915	bezskuteczn	12
916	nielong	12
917	niezainteresowanych	12
918	niewerbalną	12
919	niewidoczne	12
920	niest	12
921	niezdrowy	12
922	nieoczekiwany	12
923	bezmyślność	12
924	niebezpieczni	12
925	niekniekniek	12
926	niespod	12
927	niepewn	12
928	nierozwiązane	12
929	niepodl	12
930	nieczynny	12
931	bezwstydnie	12
932	nieduże	12
933	nieuchwytni	12
934	nieżywa	12
935	bezpłatnych	12
936	niesłychanie	12
937	nielegalnymi	12
938	nieuczesana	12
939	nieruchomosci	12
940	nielllllll	12
941	niewidomych	12
942	niewolnictwa	12
943	niezawodni	12
944	nieprzerzuceniu	12
945	bezpośrednią	12
946	niezbadane	12
947	nieśmiały	12
948	niepelnosprawności	12
949	bezkonkurencyjny	12
950	niejednej	12
951	bezpłatną	12
952	bezpiecznego	12
953	niekons	12
954	bezpłatnego	12
955	bezrobotnym	12
956	bezwartościowe	12
957	niezgodnie	12
958	bezpłatnym	12
959	niepokojów	12
960	niecale	12
961	nieprzystająca	12
962	nienienie	12
963	nierządu	12
964	nieszkodliwi	12
965	nieugięte	12
966	niezwykłej	12
967	niewie	12
968	niedoli	11
969	niedziała	11
970	niebezpiecz	11
971	nienawistne	11
972	niereprezentatywną	11
